mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__gamma,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
4.8949267864227295,0.8685975049014595,4.468251466751099,0.643765122458707,0.01,scale,"{'model__C': 0.01, 'model__gamma': 'scale'}",0.6782312925170068,0.7140332272887946,0.0,0.46408817326860047,0.3284852295605702,10,0.8672832867283287,0.7772220084647942,0.003950617283950617,0.5494853041590245,0.38749953066511716
4.295071045557658,0.857155086828773,4.5429887771606445,0.6411863208450749,0.01,0.01,"{'model__C': 0.01, 'model__gamma': 0.01}",0.6588235294117647,0.6664467172550314,0.0,0.441756748888932,0.31238469567710114,11,0.6426229508196721,0.6667765869744435,0.0,0.43646651259803854,0.3087859150495637
4.184512615203857,1.0384310343345695,4.3499860763549805,0.3265052384532208,0.01,0.001,"{'model__C': 0.01, 'model__gamma': 0.001}",0.6673273868516684,0.6803637588413607,0.37168141592920356,0.5731241872074109,0.14254093990580746,9,0.7962962962962963,0.7475046210720887,0.5322868355333571,0.6920292509672473,0.11469782433067718
2.489867925643921,0.5057866844023098,2.537673234939575,0.39985001275641435,0.1,scale,"{'model__C': 0.1, 'model__gamma': 'scale'}",0.688755727881565,0.8620689655172413,0.9237243556023146,0.8248496830003736,0.09947033141108243,5,0.9236413666590232,0.8942286099258927,0.910240817319387,0.9093702646347678,0.012023475957284611
3.4031991958618164,1.2182446465425143,4.029050747553508,0.16003550443502104,0.1,0.01,"{'model__C': 0.1, 'model__gamma': 0.01}",0.7041564792176039,0.32378001549186675,0.005917159763313609,0.3446178848242614,0.2854355728901978,12,0.7303030303030303,0.66541822721598,0.11649580615097857,0.504072354556663,0.2753351836985352
3.0717616081237793,1.183899305360669,2.7269614537556968,0.40138486615388735,0.1,0.001,"{'model__C': 0.1, 'model__gamma': 0.001}",0.6821813129558875,0.8403501458941226,0.9477459016393442,0.8234257868297847,0.10907478516430022,6,0.9086397473494248,0.8615185504745471,0.9009051929490234,0.8903544969243318,0.020633139827057004
1.4091463883717854,0.19125802689789462,1.720617135365804,0.29168593423775446,1.0,scale,"{'model__C': 1.0, 'model__gamma': 'scale'}",0.798932384341637,0.9211775878442545,0.9655172413793104,0.8952090711884008,0.07044336515501672,2,0.994088669950739,0.9864765183181706,0.9846610588817417,0.9884087490502171,0.004084123677401599
3.783251682917277,1.0954299987050955,3.607067346572876,0.19213315945154405,1.0,0.01,"{'model__C': 1.0, 'model__gamma': 0.01}",0.7321637426900585,0.8259557344064387,0.8537682789651294,0.8039625853538754,0.052023646960492595,8,0.9990113692535838,0.9982720315971365,0.9992583436341161,0.9988472481616122,0.00041905024217087425
1.3553324540456135,0.441916605748713,1.2886580626169841,0.0935333072056785,1.0,0.001,"{'model__C': 1.0, 'model__gamma': 0.001}",0.790112749349523,0.9157647058823529,0.9671219018715225,0.8909997857011328,0.07435516558081565,4,0.976619581100828,0.9547445255474453,0.9390663390663391,0.9568101485715373,0.015400467431942271
1.8782052199045818,0.6976460643067877,2.1405797004699707,0.8463205385691144,10.0,scale,"{'model__C': 10.0, 'model__gamma': 'scale'}",0.8101028999064547,0.9237368922783603,0.9649568308786186,0.8995988743544778,0.06548240433558306,1,1.0,1.0,1.0,1.0,0.0
3.010826508204142,0.4931961492323355,3.257340669631958,0.2188051557249605,10.0,0.01,"{'model__C': 10.0, 'model__gamma': 0.01}",0.7430861723446894,0.8340943683409436,0.8660714285714286,0.8144173230856872,0.05210075427971095,7,1.0,1.0,1.0,1.0,0.0
0.7887969017028809,0.15086585519655074,0.8570062319437662,0.14358421690397372,10.0,0.001,"{'model__C': 10.0, 'model__gamma': 0.001}",0.7955747955747956,0.916030534351145,0.9671219018715225,0.8929090772658211,0.07191686753007015,3,0.9980237154150198,0.9938378111905348,0.9945705824284304,0.995477369677995,0.0018252206955360949
