model_id,dataset_name,dataset_short,algorithm_name,algorithm_short,model_index,patch_set,patch_size,ratio_variant,feature_set,feature_file_path,model_file_path,pipeline_steps,model_type,scaler_used,model_fit_split,valid_used_for_fit_or_selection,test_used_for_fit_or_selection,class_weight,hyperparameter_grid_name,search_strategy,cv_used,cv_folds,scoring,score_method,random_state,created_at,fit_status,fit_runtime_seconds,selected_params_json,best_cv_score,feature_count_actual,train_row_count_actual,train_positive_count_actual,train_negative_count_actual,error_message,notes
d1_linsvm_042,dataset1_varroa,d1,linear_svm,linsvm,42,centered96_neg4x,96,neg4x,hog8_only,data/features/dataset1_varroa/centered96_neg4x__hog8_only.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_042__centered96_neg4x__hog8_only.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 10:13:45,trained,2274.6698729991913,"{""model__C"": 0.01}",0.6142871853645707,4356,15160,3032,12128,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_043,dataset1_varroa,d1,linear_svm,linsvm,43,centered96_neg4x,96,neg4x,hog16_hsv_lbp,data/features/dataset1_varroa/centered96_neg4x__hog16_hsv_lbp.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_043__centered96_neg4x__hog16_hsv_lbp.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 10:51:41,trained,186.57029581069946,"{""model__C"": 0.01}",0.8716429513504741,942,15160,3032,12128,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_044,dataset1_varroa,d1,linear_svm,linsvm,44,centered96_neg4x,96,neg4x,hog16_hsv,data/features/dataset1_varroa/centered96_neg4x__hog16_hsv.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_044__centered96_neg4x__hog16_hsv.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 10:54:48,trained,121.1911792755127,"{""model__C"": 0.01}",0.867632397090123,932,15160,3032,12128,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_045,dataset1_varroa,d1,linear_svm,linsvm,45,centered96_neg4x,96,neg4x,hog16_only,data/features/dataset1_varroa/centered96_neg4x__hog16_only.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_045__centered96_neg4x__hog16_only.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 10:56:49,trained,100.13432502746582,"{""model__C"": 0.01}",0.6988815326146726,900,15160,3032,12128,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_046,dataset1_varroa,d1,linear_svm,linsvm,46,centered96_neg4x,96,neg4x,hsv_lbp_only,data/features/dataset1_varroa/centered96_neg4x__hsv_lbp_only.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_046__centered96_neg4x__hsv_lbp_only.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 10:58:29,trained,3.781341075897217,"{""model__C"": 10.0}",0.8473067942495582,42,15160,3032,12128,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_047,dataset1_varroa,d1,linear_svm,linsvm,47,centered96_neg4x,96,neg4x,hog8_pca_hsv_lbp,data/features/dataset1_varroa/centered96_neg4x__hog8_pca_hsv_lbp.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_047__centered96_neg4x__hog8_pca_hsv_lbp.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 10:58:33,trained,213.16544699668884,"{""model__C"": 0.01}",0.8232569521677494,1147,15160,3032,12128,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_048,dataset1_varroa,d1,linear_svm,linsvm,48,centered96_neg4x,96,neg4x,hog8_pca_hsv,data/features/dataset1_varroa/centered96_neg4x__hog8_pca_hsv.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_048__centered96_neg4x__hog8_pca_hsv.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 11:02:06,trained,225.46719527244568,"{""model__C"": 0.01}",0.8238414318429811,1137,15160,3032,12128,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_049,dataset1_varroa,d1,linear_svm,linsvm,49,centered96_neg4x,96,neg4x,hog8_pca_only,data/features/dataset1_varroa/centered96_neg4x__hog8_pca_only.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_049__centered96_neg4x__hog8_pca_only.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 11:05:52,trained,35.839739084243774,"{""model__C"": 0.01}",0.6467354165852769,1105,15160,3032,12128,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_050,dataset1_varroa,d1,linear_svm,linsvm,50,centered96_neg4x,96,neg4x,hog16_pca_hsv_lbp,data/features/dataset1_varroa/centered96_neg4x__hog16_pca_hsv_lbp.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_050__centered96_neg4x__hog16_pca_hsv_lbp.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 11:06:28,trained,19.087578773498535,"{""model__C"": 0.01}",0.8794642693494006,305,15160,3032,12128,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_051,dataset1_varroa,d1,linear_svm,linsvm,51,centered96_neg4x,96,neg4x,hog16_pca_hsv,data/features/dataset1_varroa/centered96_neg4x__hog16_pca_hsv.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_051__centered96_neg4x__hog16_pca_hsv.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 11:06:47,trained,16.959941864013672,"{""model__C"": 0.01}",0.8758822970688431,295,15160,3032,12128,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_052,dataset1_varroa,d1,linear_svm,linsvm,52,centered96_neg4x,96,neg4x,hog16_pca_only,data/features/dataset1_varroa/centered96_neg4x__hog16_pca_only.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_052__centered96_neg4x__hog16_pca_only.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 11:07:04,trained,10.895653486251831,"{""model__C"": 1.0}",0.6856657164485281,263,15160,3032,12128,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_053,dataset1_varroa,d1,linear_svm,linsvm,53,centered112_balanced,112,balanced,hog8_hsv_lbp,data/features/dataset1_varroa/centered112_balanced__hog8_hsv_lbp.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_053__centered112_balanced__hog8_hsv_lbp.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 11:07:15,trained,446.4712941646576,"{""model__C"": 0.01}",0.8515876829137744,6126,6064,3032,3032,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_054,dataset1_varroa,d1,linear_svm,linsvm,54,centered112_balanced,112,balanced,hog8_hsv,data/features/dataset1_varroa/centered112_balanced__hog8_hsv.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_054__centered112_balanced__hog8_hsv.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 11:14:42,trained,461.2437551021576,"{""model__C"": 0.01}",0.8502224172502227,6116,6064,3032,3032,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_055,dataset1_varroa,d1,linear_svm,linsvm,55,centered112_balanced,112,balanced,hog8_only,data/features/dataset1_varroa/centered112_balanced__hog8_only.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_055__centered112_balanced__hog8_only.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 11:22:24,trained,412.38017439842224,"{""model__C"": 0.01}",0.777162935956183,6084,6064,3032,3032,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_056,dataset1_varroa,d1,linear_svm,linsvm,56,centered112_balanced,112,balanced,hog16_hsv_lbp,data/features/dataset1_varroa/centered112_balanced__hog16_hsv_lbp.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_056__centered112_balanced__hog16_hsv_lbp.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 11:29:16,trained,71.01853966712952,"{""model__C"": 0.01}",0.9112012460814131,1338,6064,3032,3032,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_057,dataset1_varroa,d1,linear_svm,linsvm,57,centered112_balanced,112,balanced,hog16_hsv,data/features/dataset1_varroa/centered112_balanced__hog16_hsv.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_057__centered112_balanced__hog16_hsv.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 11:30:27,trained,82.36312508583069,"{""model__C"": 0.01}",0.9090583281155702,1328,6064,3032,3032,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_058,dataset1_varroa,d1,linear_svm,linsvm,58,centered112_balanced,112,balanced,hog16_only,data/features/dataset1_varroa/centered112_balanced__hog16_only.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_058__centered112_balanced__hog16_only.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 11:31:50,trained,229.24200057983398,"{""model__C"": 0.01}",0.8390000551734319,1296,6064,3032,3032,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_059,dataset1_varroa,d1,linear_svm,linsvm,59,centered112_balanced,112,balanced,hsv_lbp_only,data/features/dataset1_varroa/centered112_balanced__hsv_lbp_only.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_059__centered112_balanced__hsv_lbp_only.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 11:35:39,trained,1.751157283782959,"{""model__C"": 0.01}",0.910366509981411,42,6064,3032,3032,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_060,dataset1_varroa,d1,linear_svm,linsvm,60,centered112_balanced,112,balanced,hog8_pca_hsv_lbp,data/features/dataset1_varroa/centered112_balanced__hog8_pca_hsv_lbp.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_060__centered112_balanced__hog8_pca_hsv_lbp.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 11:35:41,trained,62.647847414016724,"{""model__C"": 0.01}",0.8582692776509603,1417,6064,3032,3032,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_061,dataset1_varroa,d1,linear_svm,linsvm,61,centered112_balanced,112,balanced,hog8_pca_hsv,data/features/dataset1_varroa/centered112_balanced__hog8_pca_hsv.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_061__centered112_balanced__hog8_pca_hsv.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 11:36:44,trained,68.1597843170166,"{""model__C"": 0.01}",0.8521376721292686,1407,6064,3032,3032,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_062,dataset1_varroa,d1,linear_svm,linsvm,62,centered112_balanced,112,balanced,hog8_pca_only,data/features/dataset1_varroa/centered112_balanced__hog8_pca_only.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_062__centered112_balanced__hog8_pca_only.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 11:37:52,trained,84.86905646324158,"{""model__C"": 0.01}",0.7533661324536002,1375,6064,3032,3032,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_063,dataset1_varroa,d1,linear_svm,linsvm,63,centered112_balanced,112,balanced,hog16_pca_hsv_lbp,data/features/dataset1_varroa/centered112_balanced__hog16_pca_hsv_lbp.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_063__centered112_balanced__hog16_pca_hsv_lbp.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 11:39:17,trained,10.200154781341553,"{""model__C"": 0.01}",0.9156708523410315,390,6064,3032,3032,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_064,dataset1_varroa,d1,linear_svm,linsvm,64,centered112_balanced,112,balanced,hog16_pca_hsv,data/features/dataset1_varroa/centered112_balanced__hog16_pca_hsv.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_064__centered112_balanced__hog16_pca_hsv.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 11:39:27,trained,8.476395606994629,"{""model__C"": 0.01}",0.9146435826452851,380,6064,3032,3032,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_065,dataset1_varroa,d1,linear_svm,linsvm,65,centered112_balanced,112,balanced,hog16_pca_only,data/features/dataset1_varroa/centered112_balanced__hog16_pca_only.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_065__centered112_balanced__hog16_pca_only.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 11:39:36,trained,6.101077318191528,"{""model__C"": 0.1}",0.8399286656599775,348,6064,3032,3032,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_066,dataset1_varroa,d1,linear_svm,linsvm,66,centered112_neg4x,112,neg4x,hog8_hsv_lbp,data/features/dataset1_varroa/centered112_neg4x__hog8_hsv_lbp.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_066__centered112_neg4x__hog8_hsv_lbp.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 11:39:42,trained,3501.839810848236,"{""model__C"": 0.01}",0.748629408447151,6126,15160,3032,12128,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_067,dataset1_varroa,d1,linear_svm,linsvm,67,centered112_neg4x,112,neg4x,hog8_hsv,data/features/dataset1_varroa/centered112_neg4x__hog8_hsv.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_067__centered112_neg4x__hog8_hsv.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 12:38:05,trained,3621.6376254558563,"{""model__C"": 0.01}",0.7433802790828786,6116,15160,3032,12128,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_068,dataset1_varroa,d1,linear_svm,linsvm,68,centered112_neg4x,112,neg4x,hog8_only,data/features/dataset1_varroa/centered112_neg4x__hog8_only.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_068__centered112_neg4x__hog8_only.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 13:38:27,trained,4158.73090338707,"{""model__C"": 0.01}",0.6048053358008153,6084,15160,3032,12128,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_069,dataset1_varroa,d1,linear_svm,linsvm,69,centered112_neg4x,112,neg4x,hog16_hsv_lbp,data/features/dataset1_varroa/centered112_neg4x__hog16_hsv_lbp.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_069__centered112_neg4x__hog16_hsv_lbp.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 14:47:47,trained,427.7415392398834,"{""model__C"": 0.01}",0.8483142346091466,1338,15160,3032,12128,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_070,dataset1_varroa,d1,linear_svm,linsvm,70,centered112_neg4x,112,neg4x,hog16_hsv,data/features/dataset1_varroa/centered112_neg4x__hog16_hsv.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_070__centered112_neg4x__hog16_hsv.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 14:54:55,trained,506.8032400608063,"{""model__C"": 0.01}",0.8459181110301462,1328,15160,3032,12128,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_071,dataset1_varroa,d1,linear_svm,linsvm,71,centered112_neg4x,112,neg4x,hog16_only,data/features/dataset1_varroa/centered112_neg4x__hog16_only.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_071__centered112_neg4x__hog16_only.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 15:03:22,trained,155.27817702293396,"{""model__C"": 0.01}",0.6941807211916666,1296,15160,3032,12128,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_072,dataset1_varroa,d1,linear_svm,linsvm,72,centered112_neg4x,112,neg4x,hsv_lbp_only,data/features/dataset1_varroa/centered112_neg4x__hsv_lbp_only.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_072__centered112_neg4x__hsv_lbp_only.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 15:05:57,trained,2.8513541221618652,"{""model__C"": 10.0}",0.8134682483874291,42,15160,3032,12128,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_073,dataset1_varroa,d1,linear_svm,linsvm,73,centered112_neg4x,112,neg4x,hog8_pca_hsv_lbp,data/features/dataset1_varroa/centered112_neg4x__hog8_pca_hsv_lbp.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_073__centered112_neg4x__hog8_pca_hsv_lbp.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 15:06:00,trained,226.5806019306183,"{""model__C"": 0.01}",0.7808771537044642,1536,15160,3032,12128,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_074,dataset1_varroa,d1,linear_svm,linsvm,74,centered112_neg4x,112,neg4x,hog8_pca_hsv,data/features/dataset1_varroa/centered112_neg4x__hog8_pca_hsv.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_074__centered112_neg4x__hog8_pca_hsv.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 15:09:47,trained,217.2635350227356,"{""model__C"": 0.01}",0.7765432126238655,1526,15160,3032,12128,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_075,dataset1_varroa,d1,linear_svm,linsvm,75,centered112_neg4x,112,neg4x,hog8_pca_only,data/features/dataset1_varroa/centered112_neg4x__hog8_pca_only.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_075__centered112_neg4x__hog8_pca_only.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 15:13:24,trained,56.20346546173096,"{""model__C"": 0.01}",0.6225351384492211,1494,15160,3032,12128,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_076,dataset1_varroa,d1,linear_svm,linsvm,76,centered112_neg4x,112,neg4x,hog16_pca_hsv_lbp,data/features/dataset1_varroa/centered112_neg4x__hog16_pca_hsv_lbp.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_076__centered112_neg4x__hog16_pca_hsv_lbp.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 15:14:20,trained,20.83082389831543,"{""model__C"": 0.01}",0.8575211965005151,401,15160,3032,12128,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_077,dataset1_varroa,d1,linear_svm,linsvm,77,centered112_neg4x,112,neg4x,hog16_pca_hsv,data/features/dataset1_varroa/centered112_neg4x__hog16_pca_hsv.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_077__centered112_neg4x__hog16_pca_hsv.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 15:14:41,trained,41.01019811630249,"{""model__C"": 0.01}",0.8567146936813431,391,15160,3032,12128,,Trained LinearSVC with train split GridSearchCV only.
d1_linsvm_078,dataset1_varroa,d1,linear_svm,linsvm,78,centered112_neg4x,112,neg4x,hog16_pca_only,data/features/dataset1_varroa/centered112_neg4x__hog16_pca_only.parquet,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_078__centered112_neg4x__hog16_pca_only.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 15:15:23,trained,12.484650135040283,"{""model__C"": 0.01}",0.6924879756777198,359,15160,3032,12128,,Trained LinearSVC with train split GridSearchCV only.
