mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_leaf,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
125.06388362248738,2.9127742774736,0.5746568044026693,0.0970173321302353,,1,300,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",0.750599137242371,0.92442710872745,0.8209117784347285,0.8319793414681832,0.07139518719203687,10,1.0,1.0,1.0,1.0,0.0
207.1193171342214,4.539530510265906,1.020328124364217,0.20832581380454204,,1,500,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}",0.7492832112137623,0.9250243427458618,0.8220839813374805,0.8321305117657015,0.0720968603490219,8,1.0,1.0,1.0,1.0,0.0
117.6768434047699,2.443182491902178,0.6903086503346761,0.31411039408754404,,2,300,"{'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",0.7517012185472385,0.923851274557558,0.8232550909373543,0.8329358613473836,0.07061255050337634,3,0.9995116392642032,0.9994302921787255,0.998861233121848,0.9992677215215923,0.00028934287782706163
196.61996205647787,2.9222119859759754,1.0619031588236492,0.19540918194713716,,2,500,"{'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__n_estimators': 500}",0.7485343051814293,0.9245252394091868,0.8240062353858145,0.8323552599921435,0.07209013752008679,6,0.9995115597525236,0.9995116392642032,0.9991051818107867,0.9993761269425044,0.00019158714271702703
109.57827719052632,2.452458279054665,0.5386591752370199,0.010689018148161313,,4,300,"{'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",0.7465991774754824,0.9255526657997399,0.8217852684144819,0.8313123705632348,0.07336739513057837,13,0.9914917753828701,0.9926202254480577,0.9913849154746424,0.9918323054351901,0.0005588489479901998
184.00401465098062,3.292901450274264,0.8017946084340414,0.034093797215903894,,4,500,"{'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__n_estimators': 500}",0.743516761543327,0.9260220635950681,0.8217296284733063,0.8304228178705672,0.07476061786650241,18,0.9914890167787955,0.9924568091491606,0.9922001949951251,0.992048673641027,0.00040936907438559326
116.48706356684367,1.6810223303808998,0.9291292031606039,0.28169573100759787,20,1,300,"{'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",0.7489711934156379,0.9240485829959514,0.8232919254658385,0.8321039006258092,0.07174613237069145,9,0.997482335742711,0.9981305372673331,0.9997557997557998,0.9984562242552814,0.0009562822684024905
192.70585997899374,2.2453184391929524,1.1664560635884602,0.4948862304570509,20,1,500,"{'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}",0.7472701376800127,0.9259439312915249,0.8235659878750194,0.8322600189488524,0.07320187048209852,7,0.9975633528265108,0.9982928217218112,0.9999185866644956,0.9985915870709392,0.0009844548942695471
112.01243575414021,0.8111235810490538,0.4629377524058024,0.017963889136646472,20,2,300,"{'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",0.7514177693761814,0.9248461289277616,0.82398753894081,0.833417145748251,0.07111510429154157,1,0.9962674456345343,0.9968341586167708,0.9982925441092771,0.9971313827868608,0.0008530387304867612
186.246795574824,2.054790850908577,0.9384744167327881,0.24641286227633044,20,2,500,"{'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__n_estimators': 500}",0.7493678887484198,0.9240239753766402,0.823950233281493,0.8324473658021843,0.07155575026917473,5,0.9961057926334578,0.9967532467532467,0.9982116728987157,0.9970235707618067,0.0008807153248368316
106.57317423820496,0.7743828112312431,0.6085298856099447,0.22238219576326743,20,4,300,"{'model__max_depth': 20, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",0.7473253618628068,0.9244458825432778,0.8208326836114143,0.830867976005833,0.07265649790446087,15,0.9896523848019402,0.9909326424870466,0.9914710421574202,0.9906853564821357,0.0007627762539255392
178.83544381459555,0.513533890309442,0.8066613674163818,0.08835297184027513,20,4,500,"{'model__max_depth': 20, 'model__min_samples_leaf': 4, 'model__n_estimators': 500}",0.7447883765003158,0.9246963562753037,0.8221910550101293,0.8305585959285829,0.07368506000742103,16,0.9895673271330367,0.9903698308650967,0.9917113603120429,0.9905495061033921,0.000884470448578197
124.27325026194255,3.222998244948549,0.716022809346517,0.22663253393521035,40,1,300,"{'model__max_depth': 40, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",0.7502398464982412,0.9241267262388302,0.8209117784347285,0.8317594503906,0.07140222091142621,11,1.0,1.0,1.0,1.0,0.0
206.49034786224365,3.6320617906487467,0.8917102813720703,0.14762554578377354,40,1,500,"{'model__max_depth': 40, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}",0.7478482626713421,0.9250243427458618,0.8220839813374805,0.8316521955848947,0.07264756880793956,12,1.0,1.0,1.0,1.0,0.0
117.49614588419597,3.0401216328817315,0.46891005833943683,0.033127323312327685,40,2,300,"{'model__max_depth': 40, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",0.7516205533596838,0.9242252149926984,0.8232550909373543,0.8330336197632455,0.07080398775898127,2,0.9995116392642032,0.9994302921787255,0.998861233121848,0.9992677215215923,0.00028934287782706163
196.10542662938437,2.43491940443383,1.2761906782786052,0.35297790605530616,40,2,500,"{'model__max_depth': 40, 'model__min_samples_leaf': 2, 'model__n_estimators': 500}",0.7491289198606271,0.9245497322732436,0.8240062353858145,0.8325616291732284,0.07187030647408743,4,0.9995115597525236,0.9995116392642032,0.9991051818107867,0.9993761269425044,0.00019158714271702703
108.3855751355489,1.3618817756970687,0.7889638741811117,0.18953488505147037,40,4,300,"{'model__max_depth': 40, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",0.7464008859357697,0.9255526657997399,0.8217852684144819,0.8312462733833305,0.07344373364861269,14,0.9915721231766612,0.9926202254480577,0.9913849154746424,0.9918590880331205,0.0005436048222970208
168.29399132728577,23.62916804405942,0.6865033308664957,0.10561728281408099,40,4,500,"{'model__max_depth': 40, 'model__min_samples_leaf': 4, 'model__n_estimators': 500}",0.7437154150197628,0.9260220635950681,0.8217296284733063,0.8304890356960457,0.07468366148790645,17,0.9914086561841465,0.9924568091491606,0.9922001949951251,0.992021886776144,0.0004460953001576202
