mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_leaf,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
303.59306295712787,28.616049794855947,1.8319618701934814,0.590578565882855,,1,300,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",0.5777695579803958,0.7679148450864854,0.5494628156829915,0.6317157395832909,0.09699816207803683,12,1.0,1.0,1.0,1.0,0.0
507.78648352622986,51.13192140819565,3.283700148264567,0.6112661436797066,,1,500,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}",0.5802993901312142,0.767154533358677,0.5494842486757736,0.6323127240552217,0.09617389939722652,6,1.0,1.0,1.0,1.0,0.0
293.5355275472005,26.949471651201844,1.8450802167256672,0.2908467919156278,,2,300,"{'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",0.5826134901672486,0.7669201520912547,0.5468091087995501,0.6321142503526845,0.09643637553310366,8,0.9987772071411103,0.9986137160564299,0.9965703086722195,0.9979870772899199,0.0010040276625564947
486.6107825438182,45.23349822292562,2.9310646851857505,0.5018480386893123,,2,500,"{'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__n_estimators': 500}",0.5829182807600074,0.7664511220996577,0.5478835606806356,0.6324176545134336,0.09584913745969248,4,0.9986955812815914,0.9987770077456176,0.9968974526453298,0.9981233472241796,0.0008674755351405061
277.3000241915385,26.738297487532122,2.0566161473592124,0.5447995398807691,,4,300,"{'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",0.5757966476330816,0.7626666666666667,0.5481313703284258,0.6288648948760581,0.0952838828372545,17,0.9864953886693018,0.9786810452094566,0.9727665227499169,0.9793143188762251,0.005622645670908451
462.6783130168915,42.77168118745378,2.611142953236898,0.506843079794215,,4,500,"{'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__n_estimators': 500}",0.5794805673236323,0.7672430172905187,0.5473030217452697,0.6313422021198069,0.09699011043369278,15,0.9868247694334651,0.9794327417482169,0.9724435590969456,0.9795670234262092,0.00587187229439851
293.27690664927167,25.68407939632136,1.7360280354817708,0.5989806166975602,20,1,300,"{'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",0.5765996343692871,0.7727444318610797,0.5480297293507223,0.632457931860363,0.09988088382345163,3,0.9996744261761354,0.9995926680244399,0.997878590078329,0.9990485614263015,0.0008279677188351012
488.71151264508563,43.81095069409279,3.224637508392334,0.5056240211365077,20,1,500,"{'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}",0.5818181818181818,0.7719033232628398,0.544055944055944,0.6325924830456552,0.09970666745247081,2,0.9996744261761354,0.9996741609644836,0.9980420949583945,0.9991302273663378,0.0007694258121035342
287.0601712067922,25.001667558509855,1.3935508728027344,0.10122634169760923,20,2,300,"{'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",0.5845070422535211,0.7619410085632731,0.5504716317049134,0.6323065608405692,0.09271252996972561,7,0.9980446472217696,0.9970617042115573,0.9926241599737748,0.9959101704690339,0.0023579571626792736
478.205853621165,41.392507961481606,2.702368179957072,0.4983187517338797,20,2,500,"{'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__n_estimators': 500}",0.5830408276371698,0.7676844301156837,0.5496204666854091,0.6334485748127542,0.0958946601510159,1,0.9980443285528031,0.99722539578913,0.993202849889444,0.9961575247437923,0.002115851339932845
274.30622935295105,25.06922195038473,1.360970179239909,0.10145341810818806,20,4,300,"{'model__max_depth': 20, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",0.5735294117647058,0.769114020110036,0.5531613269067196,0.6319349195938205,0.09735602680890386,11,0.9857601448678903,0.9770954356846473,0.9695203197868087,0.9774586334464489,0.0066348531320929134
458.210253794988,39.05315136614976,2.098383982976278,0.09459940970518439,20,4,500,"{'model__max_depth': 20, 'model__min_samples_leaf': 4, 'model__n_estimators': 500}",0.5752619003859585,0.7685290763968073,0.5507000424268137,0.6314970064031932,0.09741376484409986,14,0.985261424454508,0.9770878299850573,0.9697827353700158,0.977377329936527,0.006322463212494559
301.17754769325256,29.92345258301344,1.7539262771606445,0.3922760948228819,40,1,300,"{'model__max_depth': 40, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",0.5772432932469935,0.7675922403955877,0.5499441964285714,0.6315932433570509,0.09680945397494799,13,1.0,1.0,1.0,1.0,0.0
503.16504549980164,48.49504281067717,2.519148111343384,0.2838974338922411,40,1,500,"{'model__max_depth': 40, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}",0.5798226164079823,0.7672118676302777,0.5491563240831125,0.6320636027071241,0.09638082625724115,10,1.0,1.0,1.0,1.0,0.0
292.7096258799235,29.52463436730097,1.7935234705607097,0.532276761683169,40,2,300,"{'model__max_depth': 40, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",0.5826134901672486,0.7669201520912547,0.5468091087995501,0.6321142503526845,0.09643637553310366,8,0.9987772071411103,0.9986137160564299,0.9965703086722195,0.9979870772899199,0.0010040276625564947
488.38410719235736,46.69677794521006,2.7705818812052407,0.5788801179560757,40,2,500,"{'model__max_depth': 40, 'model__min_samples_leaf': 2, 'model__n_estimators': 500}",0.5829182807600074,0.7664511220996577,0.5478835606806356,0.6324176545134336,0.09584913745969248,4,0.9986955812815914,0.9987770077456176,0.9968974526453298,0.9981233472241796,0.0008674755351405061
279.20326312383014,25.358756983915754,1.336193323135376,0.08067697972395255,40,4,300,"{'model__max_depth': 40, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",0.5757966476330816,0.7626666666666667,0.5481313703284258,0.6288648948760581,0.0952838828372545,17,0.9864953886693018,0.9786810452094566,0.9727665227499169,0.9793143188762251,0.005622645670908451
427.7577706972758,18.87998059057903,2.2720858256022134,0.67763972094276,40,4,500,"{'model__max_depth': 40, 'model__min_samples_leaf': 4, 'model__n_estimators': 500}",0.5794805673236323,0.7672430172905187,0.5473030217452697,0.6313422021198069,0.09699011043369278,15,0.9868247694334651,0.9794327417482169,0.9724435590969456,0.9795670234262092,0.00587187229439851
