mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__gamma,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
79.91853896776836,1.9350484526376328,57.70570866266886,3.639124900973475,0.01,scale,"{'model__C': 0.01, 'model__gamma': 'scale'}",0.6917808219178082,0.8282575441524127,0.8582247803695849,0.7927543821466019,0.07243964711207221,9,0.8434119278779473,0.7969664715274082,0.8432541107201839,0.8278775033751797,0.02185749519019785
80.0700519879659,0.7175384564387116,61.062166929244995,0.2816844121633318,0.01,0.01,"{'model__C': 0.01, 'model__gamma': 0.01}",0.6665942894365433,0.0,0.08843537414965986,0.2516765545287344,0.2956041823182003,12,0.6667028552817283,0.0,0.3202730375426621,0.3289919642747968,0.2722501167097669
76.24671880404155,2.1319661790673416,55.84502387046814,3.2026471957093228,0.01,0.001,"{'model__C': 0.01, 'model__gamma': 0.001}",0.6859653075016896,0.8082517852419995,0.849721706864564,0.781312933202751,0.06951410358082115,10,0.8304624983046249,0.7720671801995201,0.811078405137811,0.804536027880652,0.024284498749618563
43.1090993086497,2.4178766394950717,34.7273154258728,2.69579280868592,0.1,scale,"{'model__C': 0.1, 'model__gamma': 'scale'}",0.7524622455679579,0.8818973862536302,0.8320987654320988,0.8221527990845624,0.05330763294951104,5,0.8941857874805079,0.9001814882032668,0.9320643255661306,0.9088105337499685,0.016624103628191618
71.00962201754253,0.768714489195521,59.85446127255758,2.7809931039067526,0.1,0.01,"{'model__C': 0.1, 'model__gamma': 0.01}",0.7427781617138908,0.6575972408507377,0.5224731918777094,0.6409495314807793,0.09070622765859813,11,0.87108906137473,0.8239225430554366,0.7679456046624575,0.820985736364208,0.04215931522843113
46.67195995648702,5.01359590367711,34.01660307248434,2.3194209010519224,0.1,0.001,"{'model__C': 0.1, 'model__gamma': 0.001}",0.7442875481386393,0.891280265864852,0.8251579897682817,0.8202419345905909,0.06011012374532311,6,0.8820048220939578,0.8867997824566856,0.9223759153783564,0.8970601733096665,0.01800764668293918
33.88743885358175,4.220017657673145,25.171212832132976,1.863080533604197,1.0,scale,"{'model__C': 1.0, 'model__gamma': 'scale'}",0.7833577116853567,0.9166258769782999,0.8382998033580397,0.8460944640072321,0.05468496759386963,1,0.9817127205349231,0.9717231934262467,0.9818477818477819,0.9784278986029838,0.004741263124230553
196.850421667099,6.008850285722517,54.84599836667379,1.9374195662732212,1.0,0.01,"{'model__C': 1.0, 'model__gamma': 0.01}",0.7849819059107358,0.8486191612683259,0.8160613128957014,0.8165541266915878,0.02598213766468347,8,0.9990239141044412,0.9977250568735782,0.9991864627399935,0.998645144572671,0.0006539758126242793
27.492276430130005,4.020240455812999,20.834445873896282,2.555766389801578,1.0,0.001,"{'model__C': 1.0, 'model__gamma': 0.001}",0.7858958068614994,0.9115734720416124,0.8306862451303566,0.8427185080111562,0.05200833518969595,2,0.9403341288782816,0.9202178788849728,0.946355780205446,0.9356359293229001,0.011175934879801305
97.65949447949727,14.56865634799682,29.39119251569112,2.988780604368894,10.0,scale,"{'model__C': 10.0, 'model__gamma': 'scale'}",0.7693585908939847,0.9174041297935103,0.837948252383114,0.8415703243568696,0.060493580656959145,3,1.0,1.0,1.0,1.0,0.0
203.01276803016663,8.214362073729562,54.21043737729391,1.0091052746206912,10.0,0.01,"{'model__C': 10.0, 'model__gamma': 0.01}",0.7820058542597442,0.857727737973388,0.8197645498258995,0.8198327140196772,0.03091336715245398,7,1.0,1.0,1.0,1.0,0.0
31.813465277353924,5.487251847226884,20.10399627685547,3.5467138483126313,10.0,0.001,"{'model__C': 10.0, 'model__gamma': 0.001}",0.7706974410436528,0.9183273440052271,0.8336577331935918,0.8408941727474906,0.060486481162729706,4,0.99391184349379,0.9911662209255208,0.993496992358966,0.9928583522594256,0.0012084443731241548
