mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__gamma,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
95.46562552452087,5.7097367181526115,59.97197230656942,4.040929857022538,0.01,scale,"{'model__C': 0.01, 'model__gamma': 'scale'}",0.716037273173124,0.8045522018802573,0.7790159437682154,0.7665351396071989,0.03719812724126898,10,0.8556252305422354,0.8156398104265403,0.8414134516899966,0.837559497552924,0.016549887760448235
87.87552269299825,2.5166797505720417,73.44269808133443,2.766191549681892,0.01,0.01,"{'model__C': 0.01, 'model__gamma': 0.01}",0.6665942894365433,0.0,0.26948775055679286,0.31202734666444537,0.27379335225081,12,0.6667028552817283,0.0,0.5612399487239249,0.4093142680018844,0.29261377691118584
85.9707658290863,4.340812650854732,62.08975489934286,3.5998982858812534,0.01,0.001,"{'model__C': 0.01, 'model__gamma': 0.001}",0.710851975249881,0.8375418314572558,0.7839400093735354,0.7774446053602241,0.051924449099523005,9,0.8490472479988667,0.8100420838775214,0.8471798168086132,0.8354230495616671,0.017963238184459177
47.26043303807577,2.041799502030807,35.79672908782959,1.6626505827654383,0.1,scale,"{'model__C': 0.1, 'model__gamma': 'scale'}",0.77655782118922,0.8827408718031204,0.8057644110275689,0.8216877013399698,0.044787449433952554,7,0.9003436426116839,0.8991838694191071,0.9262589928057554,0.908595501612182,0.012498945537487968
82.60863447189331,1.3773219803109262,63.71368797620138,1.0470645333066364,0.1,0.01,"{'model__C': 0.1, 'model__gamma': 0.01}",0.7296376587178693,0.5485175202156334,0.48709369024856597,0.5884162897273563,0.10295898217776435,11,0.814021942734814,0.735803945008966,0.7505022097227803,0.7667760324888535,0.033942517807084405
54.105727116266884,5.806205287404022,38.76999672253927,3.7500503602483226,0.1,0.001,"{'model__C': 0.1, 'model__gamma': 0.001}",0.756653473454347,0.8728147554129911,0.7942979767014102,0.8079220685229161,0.04839127169948127,8,0.8799880436407114,0.875208250694169,0.9074104367740881,0.8875355770363228,0.01418847284123832
30.84280554453532,2.8741005845431404,24.463428099950153,1.8749668466941924,1.0,scale,"{'model__C': 1.0, 'model__gamma': 'scale'}",0.7938330326390027,0.9139094121426277,0.8211941231634886,0.8429788559817063,0.05138427234505054,1,0.9685737308622079,0.9645767772129428,0.972622711809493,0.9685910732948813,0.0032847619348510128
198.24757544199625,8.564115330647027,58.31970834732056,2.2861146645199897,1.0,0.01,"{'model__C': 1.0, 'model__gamma': 0.01}",0.8126598465473146,0.8714141073236584,0.8126178638779359,0.8322306059163029,0.027706924856929445,3,0.997482335742711,0.9973181633482324,0.9982105091914755,0.9976703360941396,0.0003877958011559375
29.723248799641926,4.341219809533034,23.758148431777954,2.355004651457973,1.0,0.001,"{'model__C': 1.0, 'model__gamma': 0.001}",0.7877622937690213,0.9084484420173466,0.8068762583242992,0.8343623313702224,0.0529647666118308,2,0.9351295004410232,0.926829268292683,0.9444309239879939,0.9354632309072333,0.007189719643218615
65.85296734174092,18.46604162285283,26.85899845759074,2.309328656753258,10.0,scale,"{'model__C': 10.0, 'model__gamma': 'scale'}",0.7503448275862069,0.9151111832494725,0.8292760037938666,0.8315773382098487,0.06728526383842191,5,1.0,1.0,1.0,1.0,0.0
222.50841148694357,5.268431852937129,60.191246350606285,1.6716774535481533,10.0,0.01,"{'model__C': 10.0, 'model__gamma': 0.01}",0.8021459925215412,0.8764953664700926,0.814738646101114,0.8311266683642492,0.03248982206689913,6,1.0,1.0,1.0,1.0,0.0
29.03303607304891,4.128564255244398,18.049075206120808,1.68739846782182,10.0,0.001,"{'model__C': 10.0, 'model__gamma': 0.001}",0.7595238095238095,0.9140826873385013,0.8229036295369212,0.8321700421330774,0.063437693735065,4,0.9825755733852014,0.9804937272359369,0.9852368591823492,0.9827687199344958,0.0019411859532078956
