phase,dataset_name,algorithm_name,model_file_name,model_path,patch_set,patch_size,feature_set,threshold_column,threshold_value,stride_divisor,cluster_iou_threshold,weighted_box_size_factor,postprocess_method,status,raw_score_reuse_mode,raw_scoring_total_runtime_seconds,image_count,total_window_count,total_candidate_count,total_final_detection_count,mean_candidates_per_image,mean_final_detections_per_image,total_runtime_seconds,mean_runtime_seconds_per_image,tp_iou_0_1,fp_iou_0_1,fn_iou_0_1,detection_precision_iou_0_1,detection_recall_iou_0_1,detection_f1_iou_0_1,false_positives_per_image_iou_0_1,false_negatives_per_image_iou_0_1,negative_image_count_iou_0_1,negative_total_fp_iou_0_1,negative_fp_per_negative_image_iou_0_1,negative_accuracy_iou_0_1,mean_matched_iou_iou_0_1,tp_iou_0_2,fp_iou_0_2,fn_iou_0_2,detection_precision_iou_0_2,detection_recall_iou_0_2,detection_f1_iou_0_2,false_positives_per_image_iou_0_2,false_negatives_per_image_iou_0_2,negative_image_count_iou_0_2,negative_total_fp_iou_0_2,negative_fp_per_negative_image_iou_0_2,negative_accuracy_iou_0_2,mean_matched_iou_iou_0_2,tp_iou_0_3,fp_iou_0_3,fn_iou_0_3,detection_precision_iou_0_3,detection_recall_iou_0_3,detection_f1_iou_0_3,false_positives_per_image_iou_0_3,false_negatives_per_image_iou_0_3,negative_image_count_iou_0_3,negative_total_fp_iou_0_3,negative_fp_per_negative_image_iou_0_3,negative_accuracy_iou_0_3,mean_matched_iou_iou_0_3,postprocess_total_runtime_seconds,estimated_total_runtime_seconds_with_raw_scoring,combo_wall_runtime_seconds
phase2_postprocess_sweep,dataset1_varroa,random_forest,d1_rf_006__centered80_neg4x__hog16_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/random_forest/d1_rf_006__centered80_neg4x__hog16_hsv_lbp.joblib,centered80_neg4x,80,hog16_hsv_lbp,predict_proba_score_threshold,0.7,4,0.2,1.0,weighted_center,OK,per_model_per_stride_in_memory,1002.1527152061462,700,588700,919,439,1.312857142857143,0.6271428571428571,0.03482866287231445,4.9755232674734935e-05,116,323,126,0.2642369020501139,0.4793388429752066,0.3406754772393539,0.4614285714285714,0.18,540,268,0.4962962962962963,0.6703703703703704,0.4324872895472965,110,329,132,0.2505694760820046,0.45454545454545453,0.32305433186490456,0.47,0.18857142857142858,540,268,0.4962962962962963,0.6703703703703704,0.44813597660782434,97,342,145,0.22095671981776766,0.40082644628099173,0.28487518355359764,0.48857142857142855,0.20714285714285716,540,268,0.4962962962962963,0.6703703703703704,0.48294556908506603,0.03482866287231445,1002.1875438690186,0.03844451904296875
phase2_postprocess_sweep,dataset1_varroa,random_forest,d1_rf_006__centered80_neg4x__hog16_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/random_forest/d1_rf_006__centered80_neg4x__hog16_hsv_lbp.joblib,centered80_neg4x,80,hog16_hsv_lbp,predict_proba_score_threshold,0.7,4,0.2,1.25,weighted_center,OK,per_model_per_stride_in_memory,1002.1527152061462,700,588700,919,439,1.312857142857143,0.6271428571428571,0.03215336799621582,4.593338285173689e-05,116,323,126,0.2642369020501139,0.4793388429752066,0.3406754772393539,0.4614285714285714,0.18,540,268,0.4962962962962963,0.6703703703703704,0.3826093927954689,109,330,133,0.24829157175398633,0.45041322314049587,0.3201174743024963,0.4714285714285714,0.19,540,268,0.4962962962962963,0.6703703703703704,0.3976294945364003,89,350,153,0.20273348519362186,0.3677685950413223,0.26138032305433184,0.5,0.21857142857142858,540,268,0.4962962962962963,0.6703703703703704,0.4345995303049262,0.03215336799621582,1002.1848685741425,0.035265445709228516
phase2_postprocess_sweep,dataset1_varroa,random_forest,d1_rf_006__centered80_neg4x__hog16_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/random_forest/d1_rf_006__centered80_neg4x__hog16_hsv_lbp.joblib,centered80_neg4x,80,hog16_hsv_lbp,predict_proba_score_threshold,0.7,4,0.25,1.0,weighted_center,OK,per_model_per_stride_in_memory,1002.1527152061462,700,588700,919,494,1.312857142857143,0.7057142857142857,0.03741335868835449,5.344765526907785e-05,117,377,125,0.23684210526315788,0.4834710743801653,0.3179347826086956,0.5385714285714286,0.17857142857142858,540,303,0.5611111111111111,0.6703703703703704,0.43165784586756173,112,382,130,0.22672064777327935,0.4628099173553719,0.30434782608695654,0.5457142857142857,0.18571428571428572,540,303,0.5611111111111111,0.6703703703703704,0.4477544544461369,101,393,141,0.20445344129554655,0.41735537190082644,0.27445652173913043,0.5614285714285714,0.20142857142857143,540,303,0.5611111111111111,0.6703703703703704,0.47923745112448196,0.03741335868835449,1002.1901285648346,0.04144763946533203
phase2_postprocess_sweep,dataset1_varroa,random_forest,d1_rf_006__centered80_neg4x__hog16_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/random_forest/d1_rf_006__centered80_neg4x__hog16_hsv_lbp.joblib,centered80_neg4x,80,hog16_hsv_lbp,predict_proba_score_threshold,0.7,4,0.25,1.25,weighted_center,OK,per_model_per_stride_in_memory,1002.1527152061462,700,588700,919,494,1.312857142857143,0.7057142857142857,0.03232431411743164,4.617759159633091e-05,117,377,125,0.23684210526315788,0.4834710743801653,0.3179347826086956,0.5385714285714286,0.17857142857142858,540,303,0.5611111111111111,0.6703703703703704,0.3814826305662082,112,382,130,0.22672064777327935,0.4628099173553719,0.30434782608695654,0.5457142857142857,0.18571428571428572,540,303,0.5611111111111111,0.6703703703703704,0.3921500377130033,91,403,151,0.18421052631578946,0.3760330578512397,0.2472826086956522,0.5757142857142857,0.21571428571428572,540,303,0.5611111111111111,0.6703703703703704,0.43433824149734146,0.03232431411743164,1002.1850395202637,0.036200761795043945
phase2_postprocess_sweep,dataset1_varroa,random_forest,d1_rf_006__centered80_neg4x__hog16_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/random_forest/d1_rf_006__centered80_neg4x__hog16_hsv_lbp.joblib,centered80_neg4x,80,hog16_hsv_lbp,predict_proba_score_threshold,0.7,4,0.3,1.0,weighted_center,OK,per_model_per_stride_in_memory,1002.1527152061462,700,588700,919,494,1.312857142857143,0.7057142857142857,0.03280973434448242,4.6871049063546316e-05,117,377,125,0.23684210526315788,0.4834710743801653,0.3179347826086956,0.5385714285714286,0.17857142857142858,540,303,0.5611111111111111,0.6703703703703704,0.43165784586756173,112,382,130,0.22672064777327935,0.4628099173553719,0.30434782608695654,0.5457142857142857,0.18571428571428572,540,303,0.5611111111111111,0.6703703703703704,0.4477544544461369,101,393,141,0.20445344129554655,0.41735537190082644,0.27445652173913043,0.5614285714285714,0.20142857142857143,540,303,0.5611111111111111,0.6703703703703704,0.47923745112448196,0.03280973434448242,1002.1855249404907,0.036620140075683594
phase2_postprocess_sweep,dataset1_varroa,random_forest,d1_rf_006__centered80_neg4x__hog16_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/random_forest/d1_rf_006__centered80_neg4x__hog16_hsv_lbp.joblib,centered80_neg4x,80,hog16_hsv_lbp,predict_proba_score_threshold,0.7,4,0.3,1.25,weighted_center,OK,per_model_per_stride_in_memory,1002.1527152061462,700,588700,919,494,1.312857142857143,0.7057142857142857,0.03541445732116699,5.059208188738142e-05,117,377,125,0.23684210526315788,0.4834710743801653,0.3179347826086956,0.5385714285714286,0.17857142857142858,540,303,0.5611111111111111,0.6703703703703704,0.3814826305662082,112,382,130,0.22672064777327935,0.4628099173553719,0.30434782608695654,0.5457142857142857,0.18571428571428572,540,303,0.5611111111111111,0.6703703703703704,0.3921500377130033,91,403,151,0.18421052631578946,0.3760330578512397,0.2472826086956522,0.5757142857142857,0.21571428571428572,540,303,0.5611111111111111,0.6703703703703704,0.43433824149734146,0.03541445732116699,1002.1881296634674,0.03541445732116699
phase2_postprocess_sweep,dataset1_varroa,random_forest,d1_rf_007__centered80_neg4x__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/random_forest/d1_rf_007__centered80_neg4x__hog16_pca_hsv_lbp.joblib,centered80_neg4x,80,hog16_pca_hsv_lbp,predict_proba_score_threshold,0.8,4,0.2,1.0,weighted_center,OK,per_model_per_stride_in_memory,998.2033469676971,700,588700,1306,504,1.8657142857142857,0.72,0.03861212730407715,5.5160181862967354e-05,131,373,111,0.25992063492063494,0.5413223140495868,0.3512064343163539,0.5328571428571428,0.15857142857142856,540,307,0.5685185185185185,0.6518518518518519,0.42349535180105524,125,379,117,0.24801587301587302,0.5165289256198347,0.3351206434316354,0.5414285714285715,0.16714285714285715,540,307,0.5685185185185185,0.6518518518518519,0.4444728530112483,111,393,131,0.22023809523809523,0.45867768595041325,0.29758713136729226,0.5614285714285714,0.18714285714285714,540,307,0.5685185185185185,0.6518518518518519,0.4697163543824635,0.03861212730407715,998.2419590950012,0.04133033752441406
phase2_postprocess_sweep,dataset1_varroa,random_forest,d1_rf_007__centered80_neg4x__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/random_forest/d1_rf_007__centered80_neg4x__hog16_pca_hsv_lbp.joblib,centered80_neg4x,80,hog16_pca_hsv_lbp,predict_proba_score_threshold,0.8,4,0.2,1.25,weighted_center,OK,per_model_per_stride_in_memory,998.2033469676971,700,588700,1306,504,1.8657142857142857,0.72,0.03469443321228027,4.956347601754325e-05,132,372,110,0.2619047619047619,0.5454545454545454,0.353887399463807,0.5314285714285715,0.15714285714285714,540,307,0.5685185185185185,0.6518518518518519,0.379476722071014,127,377,115,0.251984126984127,0.5247933884297521,0.34048257372654156,0.5385714285714286,0.16428571428571428,540,307,0.5685185185185185,0.6518518518518519,0.395066208236099,107,397,135,0.2123015873015873,0.44214876033057854,0.2868632707774799,0.5671428571428572,0.19285714285714287,540,307,0.5685185185185185,0.6518518518518519,0.42391081509386896,0.03469443321228027,998.2380414009094,0.03469443321228027
phase2_postprocess_sweep,dataset1_varroa,random_forest,d1_rf_007__centered80_neg4x__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/random_forest/d1_rf_007__centered80_neg4x__hog16_pca_hsv_lbp.joblib,centered80_neg4x,80,hog16_pca_hsv_lbp,predict_proba_score_threshold,0.8,4,0.25,1.0,weighted_center,OK,per_model_per_stride_in_memory,998.2033469676971,700,588700,1306,572,1.8657142857142857,0.8171428571428572,0.04174184799194336,5.963121141706194e-05,136,436,106,0.23776223776223776,0.5619834710743802,0.3341523341523341,0.6228571428571429,0.15142857142857144,540,346,0.6407407407407407,0.6518518518518519,0.41763974032367945,130,442,112,0.22727272727272727,0.5371900826446281,0.3194103194103194,0.6314285714285715,0.16,540,346,0.6407407407407407,0.6518518518518519,0.44473684706832955,117,455,125,0.20454545454545456,0.4834710743801653,0.2874692874692875,0.65,0.17857142857142858,540,346,0.6407407407407407,0.6518518518518519,0.4678117422480108,0.04174184799194336,998.2450888156891,0.05015707015991211
phase2_postprocess_sweep,dataset1_varroa,random_forest,d1_rf_007__centered80_neg4x__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/random_forest/d1_rf_007__centered80_neg4x__hog16_pca_hsv_lbp.joblib,centered80_neg4x,80,hog16_pca_hsv_lbp,predict_proba_score_threshold,0.8,4,0.25,1.25,weighted_center,OK,per_model_per_stride_in_memory,998.2033469676971,700,588700,1306,572,1.8657142857142857,0.8171428571428572,0.043592214584350586,6.227459226335798e-05,136,436,106,0.23776223776223776,0.5619834710743802,0.3341523341523341,0.6228571428571429,0.15142857142857144,540,346,0.6407407407407407,0.6518518518518519,0.3681552078795126,130,442,112,0.22727272727272727,0.5371900826446281,0.3194103194103194,0.6314285714285715,0.16,540,346,0.6407407407407407,0.6518518518518519,0.3928627020917,107,465,135,0.18706293706293706,0.44214876033057854,0.2628992628992629,0.6642857142857143,0.19285714285714287,540,346,0.6407407407407407,0.6518518518518519,0.4293381079518259,0.043592214584350586,998.2469391822815,0.04838228225708008
