phase,dataset_name,algorithm_name,model_file_name,model_path,patch_set,patch_size,feature_set,threshold_column,threshold_value,stride_divisor,cluster_iou_threshold,weighted_box_size_factor,postprocess_method,status,raw_score_reuse_mode,raw_scoring_total_runtime_seconds,image_count,total_window_count,total_candidate_count,total_final_detection_count,mean_candidates_per_image,mean_final_detections_per_image,total_runtime_seconds,mean_runtime_seconds_per_image,tp_iou_0_1,fp_iou_0_1,fn_iou_0_1,detection_precision_iou_0_1,detection_recall_iou_0_1,detection_f1_iou_0_1,false_positives_per_image_iou_0_1,false_negatives_per_image_iou_0_1,negative_image_count_iou_0_1,negative_total_fp_iou_0_1,negative_fp_per_negative_image_iou_0_1,negative_accuracy_iou_0_1,mean_matched_iou_iou_0_1,tp_iou_0_2,fp_iou_0_2,fn_iou_0_2,detection_precision_iou_0_2,detection_recall_iou_0_2,detection_f1_iou_0_2,false_positives_per_image_iou_0_2,false_negatives_per_image_iou_0_2,negative_image_count_iou_0_2,negative_total_fp_iou_0_2,negative_fp_per_negative_image_iou_0_2,negative_accuracy_iou_0_2,mean_matched_iou_iou_0_2,tp_iou_0_3,fp_iou_0_3,fn_iou_0_3,detection_precision_iou_0_3,detection_recall_iou_0_3,detection_f1_iou_0_3,false_positives_per_image_iou_0_3,false_negatives_per_image_iou_0_3,negative_image_count_iou_0_3,negative_total_fp_iou_0_3,negative_fp_per_negative_image_iou_0_3,negative_accuracy_iou_0_3,mean_matched_iou_iou_0_3,postprocess_total_runtime_seconds,estimated_total_runtime_seconds_with_raw_scoring,combo_wall_runtime_seconds
phase1_threshold_sweep,dataset1_varroa,rbf_svm,d1_rbfsvm_007__centered80_neg4x__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/rbf_svm/d1_rbfsvm_007__centered80_neg4x__hog16_pca_hsv_lbp.joblib,centered80_neg4x,80,hog16_pca_hsv_lbp,decision_function_score_threshold,0.8,4,0.2,1.0,weighted_center,OK,per_model_per_stride_in_memory,797.0317437648773,500,420500,2968,790,5.936,1.58,0.04161381721496582,8.322763442993164e-05,247,543,61,0.31265822784810127,0.801948051948052,0.4499089253187615,1.086,0.122,250,301,1.204,0.444,0.5008431480387647,243,547,65,0.30759493670886073,0.788961038961039,0.4426229508196721,1.094,0.13,250,301,1.204,0.444,0.506136025402351,238,552,70,0.3012658227848101,0.7727272727272727,0.43351548269581053,1.104,0.14,250,301,1.204,0.444,0.5140758534507016,0.04161381721496582,797.0733575820923,0.04161381721496582
phase1_threshold_sweep,dataset1_varroa,rbf_svm,d1_rbfsvm_007__centered80_neg4x__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/rbf_svm/d1_rbfsvm_007__centered80_neg4x__hog16_pca_hsv_lbp.joblib,centered80_neg4x,80,hog16_pca_hsv_lbp,decision_function_score_threshold,0.9,4,0.2,1.0,weighted_center,OK,per_model_per_stride_in_memory,797.0317437648773,500,420500,2481,685,4.962,1.37,0.04197096824645996,8.394193649291992e-05,238,447,70,0.34744525547445254,0.7727272727272727,0.4793554884189325,0.894,0.14,250,243,0.972,0.492,0.5009096329321344,234,451,74,0.3416058394160584,0.7597402597402597,0.47129909365558903,0.902,0.148,250,243,0.972,0.492,0.5064267761089678,227,458,81,0.33138686131386863,0.737012987012987,0.45720040281973817,0.916,0.162,250,243,0.972,0.492,0.5168196085002384,0.04197096824645996,797.0737147331238,0.045037031173706055
phase1_threshold_sweep,dataset1_varroa,rbf_svm,d1_rbfsvm_007__centered80_neg4x__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/rbf_svm/d1_rbfsvm_007__centered80_neg4x__hog16_pca_hsv_lbp.joblib,centered80_neg4x,80,hog16_pca_hsv_lbp,decision_function_score_threshold,1.0,4,0.2,1.0,weighted_center,OK,per_model_per_stride_in_memory,797.0317437648773,500,420500,2062,592,4.124,1.184,0.030657529830932617,6.131505966186523e-05,227,365,81,0.38344594594594594,0.737012987012987,0.5044444444444445,0.73,0.162,250,200,0.8,0.54,0.49914298489384445,222,370,86,0.375,0.7207792207792207,0.4933333333333333,0.74,0.172,250,200,0.8,0.54,0.506469285979529,217,375,91,0.36655405405405406,0.7045454545454546,0.4822222222222222,0.75,0.182,250,200,0.8,0.54,0.5152082664027531,0.030657529830932617,797.0624012947083,0.030657529830932617
phase1_threshold_sweep,dataset1_varroa,rbf_svm,d1_rbfsvm_007__centered80_neg4x__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/rbf_svm/d1_rbfsvm_007__centered80_neg4x__hog16_pca_hsv_lbp.joblib,centered80_neg4x,80,hog16_pca_hsv_lbp,decision_function_score_threshold,1.1,4,0.2,1.0,weighted_center,OK,per_model_per_stride_in_memory,797.0317437648773,500,420500,1689,485,3.378,0.97,0.034369468688964844,6.873893737792969e-05,211,274,97,0.4350515463917526,0.685064935064935,0.5321563682219419,0.548,0.194,250,154,0.616,0.608,0.5015449101924752,207,278,101,0.4268041237113402,0.672077922077922,0.5220680958385876,0.556,0.202,250,154,0.616,0.608,0.5076893266061304,204,281,104,0.42061855670103093,0.6623376623376623,0.514501891551072,0.562,0.208,250,154,0.616,0.608,0.514125500392907,0.034369468688964844,797.0661132335663,0.03712177276611328
phase1_threshold_sweep,dataset1_varroa,rbf_svm,d1_rbfsvm_007__centered80_neg4x__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/rbf_svm/d1_rbfsvm_007__centered80_neg4x__hog16_pca_hsv_lbp.joblib,centered80_neg4x,80,hog16_pca_hsv_lbp,decision_function_score_threshold,1.2,4,0.2,1.0,weighted_center,OK,per_model_per_stride_in_memory,797.0317437648773,500,420500,1396,417,2.792,0.834,0.023103713989257812,4.620742797851562e-05,198,219,110,0.4748201438848921,0.6428571428571429,0.5462068965517242,0.438,0.22,250,126,0.504,0.668,0.5000420302352866,195,222,113,0.4676258992805755,0.6331168831168831,0.5379310344827586,0.444,0.226,250,126,0.504,0.668,0.5047974973785136,190,227,118,0.4556354916067146,0.6168831168831169,0.5241379310344828,0.454,0.236,250,126,0.504,0.668,0.5142529899691105,0.023103713989257812,797.0548474788666,0.03136038780212402
phase1_threshold_sweep,dataset1_varroa,rbf_svm,d1_rbfsvm_007__centered80_neg4x__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/rbf_svm/d1_rbfsvm_007__centered80_neg4x__hog16_pca_hsv_lbp.joblib,centered80_neg4x,80,hog16_pca_hsv_lbp,decision_function_score_threshold,1.3,4,0.2,1.0,weighted_center,OK,per_model_per_stride_in_memory,797.0317437648773,500,420500,1157,357,2.314,0.714,0.02575063705444336,5.150127410888672e-05,178,179,130,0.49859943977591037,0.577922077922078,0.5353383458646617,0.358,0.26,250,99,0.396,0.712,0.4945835855742635,175,182,133,0.49019607843137253,0.5681818181818182,0.5263157894736843,0.364,0.266,250,99,0.396,0.712,0.4999506265952693,170,187,138,0.47619047619047616,0.551948051948052,0.5112781954887217,0.374,0.276,250,99,0.396,0.712,0.5099352553809887,0.02575063705444336,797.0574944019318,0.028070449829101562
phase1_threshold_sweep,dataset1_varroa,rbf_svm,d1_rbfsvm_007__centered80_neg4x__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/rbf_svm/d1_rbfsvm_007__centered80_neg4x__hog16_pca_hsv_lbp.joblib,centered80_neg4x,80,hog16_pca_hsv_lbp,decision_function_score_threshold,1.4,4,0.2,1.0,weighted_center,OK,per_model_per_stride_in_memory,797.0317437648773,500,420500,958,312,1.916,0.624,0.025609254837036133,5.1218509674072264e-05,164,148,144,0.5256410256410257,0.5324675324675324,0.529032258064516,0.296,0.288,250,85,0.34,0.74,0.49781474560096023,162,150,146,0.5192307692307693,0.525974025974026,0.5225806451612902,0.3,0.292,250,85,0.34,0.74,0.5020613150079907,158,154,150,0.5064102564102564,0.512987012987013,0.5096774193548387,0.308,0.3,250,85,0.34,0.74,0.5110586858013171,0.025609254837036133,797.0573530197144,0.027089357376098633
phase1_threshold_sweep,dataset1_varroa,rbf_svm,d1_rbfsvm_007__centered80_neg4x__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/rbf_svm/d1_rbfsvm_007__centered80_neg4x__hog16_pca_hsv_lbp.joblib,centered80_neg4x,80,hog16_pca_hsv_lbp,decision_function_score_threshold,1.5,4,0.2,1.0,weighted_center,OK,per_model_per_stride_in_memory,797.0317437648773,500,420500,789,271,1.578,0.542,0.021614551544189453,4.322910308837891e-05,150,121,158,0.5535055350553506,0.487012987012987,0.5181347150259068,0.242,0.316,250,69,0.276,0.78,0.4988355543908391,149,122,159,0.5498154981549815,0.4837662337662338,0.5146804835924007,0.244,0.318,250,69,0.276,0.78,0.5009304841101196,145,126,163,0.5350553505535055,0.4707792207792208,0.5008635578583766,0.252,0.326,250,69,0.276,0.78,0.5100334723428448,0.021614551544189453,797.0533583164215,0.029139995574951172
phase1_threshold_sweep,dataset1_varroa,rbf_svm,d1_rbfsvm_006__centered80_neg4x__hog16_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/rbf_svm/d1_rbfsvm_006__centered80_neg4x__hog16_hsv_lbp.joblib,centered80_neg4x,80,hog16_hsv_lbp,decision_function_score_threshold,0.8,4,0.2,1.0,weighted_center,OK,per_model_per_stride_in_memory,1167.9547340869904,500,420500,2213,773,4.426,1.546,0.0519413948059082,0.00010388278961181641,239,534,69,0.3091849935316947,0.775974025974026,0.4421831637372804,1.068,0.138,250,288,1.152,0.396,0.50200007344384,237,536,71,0.30659767141009053,0.7694805194805194,0.43848288621646625,1.072,0.142,250,288,1.152,0.396,0.5057053800484592,231,542,77,0.2988357050452781,0.75,0.42738205365402404,1.084,0.154,250,288,1.152,0.396,0.5125945633769187,0.0519413948059082,1168.0066754817963,0.057920217514038086
phase1_threshold_sweep,dataset1_varroa,rbf_svm,d1_rbfsvm_006__centered80_neg4x__hog16_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/rbf_svm/d1_rbfsvm_006__centered80_neg4x__hog16_hsv_lbp.joblib,centered80_neg4x,80,hog16_hsv_lbp,decision_function_score_threshold,0.9,4,0.2,1.0,weighted_center,OK,per_model_per_stride_in_memory,1167.9547340869904,500,420500,1792,637,3.584,1.274,0.030838966369628906,6.167793273925782e-05,221,416,87,0.3469387755102041,0.7175324675324676,0.4677248677248677,0.832,0.174,250,234,0.936,0.472,0.5038347796037769,220,417,88,0.3453689167974882,0.7142857142857143,0.4656084656084656,0.834,0.176,250,234,0.936,0.472,0.5060999564200757,213,424,95,0.33437990580847726,0.6915584415584416,0.45079365079365086,0.848,0.19,250,234,0.936,0.472,0.5143520116690571,0.030838966369628906,1167.98557305336,0.03492927551269531
