phase,dataset_name,algorithm_name,model_file_name,model_path,patch_set,patch_size,feature_set,threshold_column,threshold_value,stride_divisor,cluster_iou_threshold,weighted_box_size_factor,postprocess_method,status,raw_score_reuse_mode,raw_scoring_total_runtime_seconds,image_count,total_window_count,total_candidate_count,total_final_detection_count,mean_candidates_per_image,mean_final_detections_per_image,total_runtime_seconds,mean_runtime_seconds_per_image,tp_iou_0_1,fp_iou_0_1,fn_iou_0_1,detection_precision_iou_0_1,detection_recall_iou_0_1,detection_f1_iou_0_1,false_positives_per_image_iou_0_1,false_negatives_per_image_iou_0_1,negative_image_count_iou_0_1,negative_total_fp_iou_0_1,negative_fp_per_negative_image_iou_0_1,negative_accuracy_iou_0_1,mean_matched_iou_iou_0_1,tp_iou_0_2,fp_iou_0_2,fn_iou_0_2,detection_precision_iou_0_2,detection_recall_iou_0_2,detection_f1_iou_0_2,false_positives_per_image_iou_0_2,false_negatives_per_image_iou_0_2,negative_image_count_iou_0_2,negative_total_fp_iou_0_2,negative_fp_per_negative_image_iou_0_2,negative_accuracy_iou_0_2,mean_matched_iou_iou_0_2,tp_iou_0_3,fp_iou_0_3,fn_iou_0_3,detection_precision_iou_0_3,detection_recall_iou_0_3,detection_f1_iou_0_3,false_positives_per_image_iou_0_3,false_negatives_per_image_iou_0_3,negative_image_count_iou_0_3,negative_total_fp_iou_0_3,negative_fp_per_negative_image_iou_0_3,negative_accuracy_iou_0_3,mean_matched_iou_iou_0_3,postprocess_total_runtime_seconds,estimated_total_runtime_seconds_with_raw_scoring,combo_wall_runtime_seconds
phase1_threshold_sweep,dataset1_varroa,random_forest,d1_rf_006__centered80_neg4x__hog16_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/random_forest/d1_rf_006__centered80_neg4x__hog16_hsv_lbp.joblib,centered80_neg4x,80,hog16_hsv_lbp,predict_proba_score_threshold,0.7,4,0.2,1.0,weighted_center,OK,per_model_per_stride_in_memory,716.9850029945374,500,420500,818,368,1.636,0.736,0.027728557586669922,5.545711517333985e-05,151,217,157,0.41032608695652173,0.4902597402597403,0.4467455621301775,0.434,0.314,250,114,0.456,0.696,0.4635444322343407,147,221,161,0.39945652173913043,0.4772727272727273,0.4349112426035503,0.442,0.322,250,114,0.456,0.696,0.478039939815529,137,231,171,0.37228260869565216,0.4448051948051948,0.40532544378698226,0.462,0.342,250,114,0.456,0.696,0.5042943758353491,0.027728557586669922,717.012731552124,0.03041529655456543
phase1_threshold_sweep,dataset1_varroa,random_forest,d1_rf_006__centered80_neg4x__hog16_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/random_forest/d1_rf_006__centered80_neg4x__hog16_hsv_lbp.joblib,centered80_neg4x,80,hog16_hsv_lbp,predict_proba_score_threshold,0.8,4,0.2,1.0,weighted_center,OK,per_model_per_stride_in_memory,716.9850029945374,500,420500,98,80,0.196,0.16,0.020773887634277344,4.154777526855469e-05,45,35,263,0.5625,0.1461038961038961,0.23195876288659795,0.07,0.526,250,24,0.096,0.912,0.4726434025330396,42,38,266,0.525,0.13636363636363635,0.21649484536082475,0.076,0.532,250,24,0.096,0.912,0.4962912594566352,39,41,269,0.4875,0.1266233766233766,0.20103092783505155,0.082,0.538,250,24,0.096,0.912,0.5155205641190508,0.020773887634277344,717.0057768821716,0.02120184898376465
phase1_threshold_sweep,dataset1_varroa,random_forest,d1_rf_006__centered80_neg4x__hog16_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/random_forest/d1_rf_006__centered80_neg4x__hog16_hsv_lbp.joblib,centered80_neg4x,80,hog16_hsv_lbp,predict_proba_score_threshold,0.85,4,0.2,1.0,weighted_center,OK,per_model_per_stride_in_memory,716.9850029945374,500,420500,17,15,0.034,0.03,0.018019676208496094,3.603935241699219e-05,8,7,300,0.5333333333333333,0.025974025974025976,0.04953560371517028,0.014,0.6,250,4,0.016,0.984,0.4940589980662013,8,7,300,0.5333333333333333,0.025974025974025976,0.04953560371517028,0.014,0.6,250,4,0.016,0.984,0.4940589980662013,7,8,301,0.4666666666666667,0.022727272727272728,0.043343653250773995,0.016,0.602,250,4,0.016,0.984,0.5279478362206534,0.018019676208496094,717.0030226707458,0.0200197696685791
phase1_threshold_sweep,dataset1_varroa,random_forest,d1_rf_006__centered80_neg4x__hog16_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/random_forest/d1_rf_006__centered80_neg4x__hog16_hsv_lbp.joblib,centered80_neg4x,80,hog16_hsv_lbp,predict_proba_score_threshold,0.9,4,0.2,1.0,weighted_center,OK,per_model_per_stride_in_memory,716.9850029945374,500,420500,2,2,0.004,0.004,0.014452695846557617,2.8905391693115234e-05,1,1,307,0.5,0.003246753246753247,0.0064516129032258064,0.002,0.614,250,0,0.0,1.0,0.5338186229905975,1,1,307,0.5,0.003246753246753247,0.0064516129032258064,0.002,0.614,250,0,0.0,1.0,0.5338186229905975,1,1,307,0.5,0.003246753246753247,0.0064516129032258064,0.002,0.614,250,0,0.0,1.0,0.5338186229905975,0.014452695846557617,716.9994556903839,0.014926910400390625
phase1_threshold_sweep,dataset1_varroa,random_forest,d1_rf_006__centered80_neg4x__hog16_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/random_forest/d1_rf_006__centered80_neg4x__hog16_hsv_lbp.joblib,centered80_neg4x,80,hog16_hsv_lbp,predict_proba_score_threshold,0.95,4,0.2,1.0,weighted_center,OK,per_model_per_stride_in_memory,716.9850029945374,500,420500,0,0,0.0,0.0,0.01885843276977539,3.771686553955078e-05,0,0,308,0.0,0.0,0.0,0.0,0.616,250,0,0.0,1.0,0.0,0,0,308,0.0,0.0,0.0,0.0,0.616,250,0,0.0,1.0,0.0,0,0,308,0.0,0.0,0.0,0.0,0.616,250,0,0.0,1.0,0.0,0.01885843276977539,717.0038614273071,0.021524906158447266
phase1_threshold_sweep,dataset1_varroa,random_forest,d1_rf_006__centered80_neg4x__hog16_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/random_forest/d1_rf_006__centered80_neg4x__hog16_hsv_lbp.joblib,centered80_neg4x,80,hog16_hsv_lbp,predict_proba_score_threshold,0.99,4,0.2,1.0,weighted_center,OK,per_model_per_stride_in_memory,716.9850029945374,500,420500,0,0,0.0,0.0,0.016983747482299805,3.396749496459961e-05,0,0,308,0.0,0.0,0.0,0.0,0.616,250,0,0.0,1.0,0.0,0,0,308,0.0,0.0,0.0,0.0,0.616,250,0,0.0,1.0,0.0,0,0,308,0.0,0.0,0.0,0.0,0.616,250,0,0.0,1.0,0.0,0.016983747482299805,717.0019867420197,0.01997065544128418
phase1_threshold_sweep,dataset1_varroa,random_forest,d1_rf_007__centered80_neg4x__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/random_forest/d1_rf_007__centered80_neg4x__hog16_pca_hsv_lbp.joblib,centered80_neg4x,80,hog16_pca_hsv_lbp,predict_proba_score_threshold,0.7,4,0.2,1.0,weighted_center,OK,per_model_per_stride_in_memory,714.7812795639038,500,420500,3506,870,7.012,1.74,0.042772531509399414,8.554506301879883e-05,240,630,68,0.27586206896551724,0.7792207792207793,0.40747028862478785,1.26,0.136,250,324,1.296,0.4,0.4493225580643053,230,640,78,0.26436781609195403,0.7467532467532467,0.3904923599320883,1.28,0.156,250,324,1.296,0.4,0.4691294139643047,217,653,91,0.24942528735632183,0.7045454545454546,0.3684210526315789,1.306,0.182,250,324,1.296,0.4,0.49278530647778607,0.042772531509399414,714.8240520954132,0.04346203804016113
phase1_threshold_sweep,dataset1_varroa,random_forest,d1_rf_007__centered80_neg4x__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/random_forest/d1_rf_007__centered80_neg4x__hog16_pca_hsv_lbp.joblib,centered80_neg4x,80,hog16_pca_hsv_lbp,predict_proba_score_threshold,0.8,4,0.2,1.0,weighted_center,OK,per_model_per_stride_in_memory,714.7812795639038,500,420500,1203,431,2.406,0.862,0.028219938278198242,5.6439876556396484e-05,177,254,131,0.41067285382830626,0.5746753246753247,0.47902571041948583,0.508,0.262,250,121,0.484,0.724,0.45320022106332464,168,263,140,0.38979118329466356,0.5454545454545454,0.45466847090663054,0.526,0.28,250,121,0.484,0.724,0.4741644150367816,155,276,153,0.35962877030162416,0.5032467532467533,0.4194857916102842,0.552,0.306,250,121,0.484,0.724,0.49828219325355005,0.028219938278198242,714.809499502182,0.0313262939453125
phase1_threshold_sweep,dataset1_varroa,random_forest,d1_rf_007__centered80_neg4x__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/random_forest/d1_rf_007__centered80_neg4x__hog16_pca_hsv_lbp.joblib,centered80_neg4x,80,hog16_pca_hsv_lbp,predict_proba_score_threshold,0.85,4,0.2,1.0,weighted_center,OK,per_model_per_stride_in_memory,714.7812795639038,500,420500,538,265,1.076,0.53,0.022719144821166992,4.543828964233398e-05,137,128,171,0.5169811320754717,0.4448051948051948,0.4781849912739965,0.256,0.342,250,65,0.26,0.828,0.44697123681403816,127,138,181,0.47924528301886793,0.41233766233766234,0.4432809773123909,0.276,0.362,250,65,0.26,0.828,0.46956529592543844,118,147,190,0.44528301886792454,0.38311688311688313,0.4118673647469459,0.294,0.38,250,65,0.26,0.828,0.4869944453965292,0.022719144821166992,714.803998708725,0.02422022819519043
phase1_threshold_sweep,dataset1_varroa,random_forest,d1_rf_007__centered80_neg4x__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/random_forest/d1_rf_007__centered80_neg4x__hog16_pca_hsv_lbp.joblib,centered80_neg4x,80,hog16_pca_hsv_lbp,predict_proba_score_threshold,0.9,4,0.2,1.0,weighted_center,OK,per_model_per_stride_in_memory,714.7812795639038,500,420500,122,86,0.244,0.172,0.01830005645751953,3.660011291503906e-05,52,34,256,0.6046511627906976,0.16883116883116883,0.2639593908629442,0.068,0.512,250,19,0.076,0.936,0.45817717781055367,48,38,260,0.5581395348837209,0.15584415584415584,0.2436548223350254,0.076,0.52,250,19,0.076,0.936,0.48298255586508515,44,42,264,0.5116279069767442,0.14285714285714285,0.2233502538071066,0.084,0.528,250,19,0.076,0.936,0.5029441597944744,0.01830005645751953,714.7995796203613,0.021387100219726562
