mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_leaf,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
156.34499017397562,3.0874255722291317,0.4097940921783447,0.13963426409548396,,1,300,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",0.8093525179856115,0.904122278832793,0.934589220303506,0.8826880057073034,0.05332684721087989,4,1.0,1.0,1.0,1.0,0.0
262.2066915829976,4.713402214543523,0.5730693340301514,0.21159576311667516,,1,500,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}",0.8113462404322377,0.9063079777365491,0.9390307451797811,0.8855616544495226,0.05415188907510506,1,1.0,1.0,1.0,1.0,0.0
143.98605291048685,0.22464496038765822,0.342265526453654,0.12305196677291287,,2,300,"{'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",0.7887931034482759,0.8967416245984396,0.9333333333333333,0.8729560204600162,0.06135843184099286,9,1.0,1.0,1.0,1.0,0.0
239.32604432106018,2.344937812631659,0.40064454078674316,0.013777975281292872,,2,500,"{'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__n_estimators': 500}",0.8021061869240895,0.8963302752293578,0.9378590078328982,0.8787651566621152,0.05679558162912405,6,1.0,1.0,1.0,1.0,0.0
130.5503720442454,2.0463951501647517,0.3030601342519124,0.06443529171025107,,4,300,"{'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",0.777824798984342,0.898577329050023,0.9363920750782064,0.8709314010375238,0.06762207856270601,15,0.9992583436341161,1.0,1.0,0.999752781211372,0.0003496201637510982
217.76465034484863,2.0404404404861487,0.6236646970113119,0.07337482175474265,,4,500,"{'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__n_estimators': 500}",0.782830429239269,0.8995873452544704,0.9357702349869451,0.8727293364935615,0.06526183428561706,12,0.9992579767499382,0.9997526589166461,1.0,0.9996702118888615,0.0003084885305279684
145.57608000437418,2.9610145269402803,0.341971476872762,0.12164318753580959,20,1,300,"{'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",0.8068935041979673,0.8965201465201466,0.9387331256490135,0.8807155921223758,0.05497126158805075,5,1.0,1.0,1.0,1.0,0.0
242.48829650878906,4.208145322842642,0.5801699956258138,0.20065365897379395,20,1,500,"{'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}",0.7966622749231445,0.8956043956043956,0.9397089397089398,0.8773252034121599,0.059811836771581375,8,1.0,1.0,1.0,1.0,0.0
138.8309772014618,1.3051442397278266,0.35238806406656903,0.13874468022961037,20,2,300,"{'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",0.7766497461928934,0.8918302145139206,0.932212296374146,0.8668974190269867,0.06590983726687362,18,1.0,1.0,1.0,1.0,0.0
230.69747392336527,3.4316475204901993,0.39848772684733075,0.011175077272564381,20,2,500,"{'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__n_estimators': 500}",0.7841296928327645,0.8968363136176066,0.9373040752351097,0.8727566938951603,0.06480981880635163,11,1.0,1.0,1.0,1.0,0.0
128.51922019322714,1.7140308697506048,0.3138422171274821,0.09058521820922141,20,4,300,"{'model__max_depth': 20, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",0.7769784172661871,0.9008264462809917,0.9335426478283622,0.8704491704585137,0.06742983384070517,17,0.9992579767499382,1.0,1.0,0.9997526589166461,0.0003497931146111797
214.5725225607554,2.434266374244781,0.40405090649922687,0.025280113401528147,20,4,500,"{'model__max_depth': 20, 'model__min_samples_leaf': 4, 'model__n_estimators': 500}",0.7822752449936089,0.9003215434083601,0.9342379958246346,0.8722782614088679,0.06513057990944236,14,0.9992579767499382,0.9997526589166461,1.0,0.9996702118888615,0.0003084885305279684
156.50595951080322,2.684291231832537,0.3385452429453532,0.09061328956730808,40,1,300,"{'model__max_depth': 40, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",0.8093525179856115,0.9049605934167826,0.934589220303506,0.8829674439019667,0.05344050817529724,3,1.0,1.0,1.0,1.0,0.0
262.5950385729472,4.963028494966359,0.44109288851420086,0.014067164203612498,40,1,500,"{'model__max_depth': 40, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}",0.8117117117117117,0.9063079777365491,0.9384775808133472,0.8854990900872027,0.05380305905910051,2,1.0,1.0,1.0,1.0,0.0
144.33591810862222,0.4780769242153106,0.2938227653503418,0.02209738711458569,40,2,300,"{'model__max_depth': 40, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",0.7887931034482759,0.8967416245984396,0.9333333333333333,0.8729560204600162,0.06135843184099286,9,1.0,1.0,1.0,1.0,0.0
241.72581656773886,3.0128320567965883,0.42653290430704754,0.04267615657977113,40,2,500,"{'model__max_depth': 40, 'model__min_samples_leaf': 2, 'model__n_estimators': 500}",0.8021061869240895,0.8963302752293578,0.9378590078328982,0.8787651566621152,0.05679558162912405,6,1.0,1.0,1.0,1.0,0.0
