mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_leaf,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
40.903180042902626,2.238966789531655,0.1962010065714518,0.07007201704335539,,1,300,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",0.8520770010131712,0.930522280785817,0.9509043927648578,0.911167891521282,0.04260405010452016,17,1.0,1.0,1.0,1.0,0.0
65.0377254486084,5.089084892878336,0.30380670229593915,0.07256054815219609,,1,500,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}",0.8546747967479674,0.9316116690578671,0.951937984496124,0.9127414834339861,0.04188949631147073,9,1.0,1.0,1.0,1.0,0.0
36.26687971750895,2.440801836236138,0.2160798708597819,0.07161842385745702,,2,300,"{'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",0.8527918781725888,0.9308536003814973,0.9546858908341915,0.9127771231294259,0.04351755757893745,7,0.9982703236965653,0.9995056846267919,0.9995051954477981,0.9990937345903851,0.0005822394609722394
59.62508122126261,4.339652287790967,0.24598073959350586,0.01836694959431609,,2,500,"{'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__n_estimators': 500}",0.8554033485540334,0.9308536003814973,0.9546858908341915,0.9136476132565742,0.0423185561750407,1,0.9985177865612648,0.9992587101556709,0.9995054401582592,0.9990939789583982,0.00041969606656098085
33.76388088862101,2.084377588373241,0.2519797484079997,0.088898535693414,,4,300,"{'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",0.8547008547008547,0.9295908658420552,0.9541473467284904,0.9128130224238001,0.04229675493050084,5,0.994325191216383,0.9881598421312284,0.9828911480287628,0.9884587271254581,0.00467271049705434
55.43966833750407,1.6798829491419245,0.28097740809122723,0.0813241166524061,,4,500,"{'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__n_estimators': 500}",0.8562814070351759,0.9295238095238095,0.9514462809917356,0.9124171658502402,0.04069042681944426,12,0.994573260976813,0.987422934648582,0.9841191066997519,0.988705100775049,0.004363125629946429
37.64977351824442,2.7386900583296834,0.19162877400716147,0.06240202287141094,20,1,300,"{'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",0.8500506585612969,0.9320574162679426,0.9524793388429752,0.9115291378907382,0.0442641035596608,16,1.0,0.9995056846267919,0.9995054401582592,0.9996703749283503,0.0002330801447803497
61.54547222455343,4.109240178101167,0.25496816635131836,0.026115506484608985,20,1,500,"{'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}",0.854388635210553,0.9302769818529131,0.9541000515729757,0.9129218895454806,0.042516593309747774,4,1.0,0.9992587101556709,0.9997526589166461,0.999670456357439,0.0003081618664290002
35.71534069379171,2.736413823924369,0.1450165112813314,0.006104073164768893,20,2,300,"{'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",0.854251012145749,0.9307875894988067,0.9525283797729618,0.9125223271391724,0.04214914078786809,11,0.9975296442687747,0.997779422649889,0.9982703236965653,0.997859796871743,0.0003076757116858102
59.290855169296265,2.774397056180812,0.361758550008138,0.16727094210233506,20,2,500,"{'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__n_estimators': 500}",0.8551165146909828,0.9304099142040038,0.9536082474226805,0.913044892105889,0.04204214828378818,3,0.998271178068659,0.998025666337611,0.9987645169261181,0.9983537871107959,0.0003072384941338166
33.073811054229736,1.7916942235182276,0.23085975646972656,0.0580350574481219,20,4,300,"{'model__max_depth': 20, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",0.8534005037783375,0.9294566253574833,0.9530685920577617,0.9119752403978608,0.04252553013895425,14,0.994573260976813,0.98767258382643,0.9829081000743126,0.9883846482925186,0.004788825295985452
54.86311332384745,2.930674163723485,0.40474677085876465,0.14808252849129935,20,4,500,"{'model__max_depth': 20, 'model__min_samples_leaf': 4, 'model__n_estimators': 500}",0.8551307847082495,0.928639391056137,0.9514462809917356,0.9117388189187073,0.04109655873681639,15,0.994325191216383,0.9871794871794872,0.9843866171003718,0.9886304318320808,0.004185112037809658
38.33847681681315,1.7817453243104027,0.16051729520161948,0.009683371425410358,40,1,300,"{'model__max_depth': 40, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",0.8520770010131712,0.930522280785817,0.9509043927648578,0.911167891521282,0.04260405010452016,17,1.0,1.0,1.0,1.0,0.0
